0.6761332106,-1.5145572417,0.0497409467,-1.8937604914,-0.1746722517,-1.4008680463,-0.7340056562,-1.7385140673,4.118,2.35,1.416,-1.35,-2.35,0.06
0.4520937242,-1.3889547469,-0.2184695548,-1.206158002,-0.3614428542,-1.8947758263,-0.8467759833,-1.6612127613,4.566,2.35,1.192,-1.35,-2.35,0.22
0.5021168764,-1.4188959063,-0.2498335223,-1.8668999262,-0.1914134624,-1.3224167969,-0.7599149416,-1.6930132771,4.426,2.35,1.262,-1.35,-2.35,0.17
0.6240608521,-1.5895083777,-0.0934139263,-1.894472703,-0.0720335125,-1.3546145391,-0.6567687273,-1.7349433655,4.202,2.35,1.374,-1.35,-2.35,0.09
0.5668562177,-1.5217724648,-0.222339537,-1.889577869,-0.2102073812,-1.3486797634,-0.7502041906,-1.72445121,4.37,2.35,1.29,-1.35,-2.35,0.15
0.4996333958,-1.5226184599,-0.1393167157,-1.9054738337,-0.2822884866,-1.3936790286,-0.8485671638,-1.7448551378,4.454,2.35,1.248,-1.35,-2.35,0.18
-1.9128683201,-0.9115147004,-1.6713690676,-0.6084731446,-1.8377178373,0.338188136,-1.71166341,-0.1948035636,9.578,2.35,-1.314,-1.35,-2.35,2.01
0.3816798207,-1.5771962417,-0.2475346524,-1.3743452759,-0.4908353428,-1.9597814017,-0.9676279359,-1.7177618854,4.734,2.35,1.108,-1.35,-2.35,0.28
0.3544704065,-1.4886702614,-0.2903753175,-1.9311509969,-0.4393862708,-1.4367889845,-0.995176379,-1.7430849213,4.762,2.35,1.094,-1.35,-2.35,0.29
0.3018086133,-1.5594096377,-0.3311402699,-1.9584723751,-0.4734547034,-1.4663671632,-1.0195456138,-1.7430345881,4.846,2.35,1.052,-1.35,-2.35,0.32
0.5884194701,-1.5451834877,-0.0682085583,-1.8823604697,-0.1137532605,-1.3495281265,-0.6687204334,-1.7348351327,4.286,2.35,1.332,-1.35,-2.35,0.12
0.5751423078,-1.508867921,-0.2425441177,-1.9105486433,-0.1282240978,-1.3673102044,-0.6818603585,-1.6471789666,4.286,2.35,1.332,-1.35,-2.35,0.12
0.433580291,-1.5171129277,-0.1594279859,-1.9125314127,-0.313038675,-1.40211978,-0.8744291698,-1.7428541883,4.65,2.35,1.15,-1.35,-2.35,0.25
0.5855810437,-1.8112695212,0.1051598261,-1.3767994601,-0.3075612047,-1.9846860184,-0.6284771966,-1.5505029409,4.51,2.35,1.22,-1.35,-2.35,0.2
0.6313167798,-1.418658731,-0.2305416193,-1.8150005952,-0.0077427129,-1.2764540445,-0.7097628756,-1.6261276201,4.23,2.35,1.36,-1.35,-2.35,0.1
0.4130722475,-1.472216114,-0.24273744,-1.2700919521,-0.3958598786,-1.9236149441,-0.8751679435,-1.6951243164,4.678,2.35,1.136,-1.35,-2.35,0.26
0.194645645,-1.4239984284,-0.215443635,-1.7052210149,-0.7168439798,-1.7835380239,-0.480704017,-1.1892106365,5.07,2.35,0.94,-1.35,-2.35,0.4
0.3090539867,-1.3574142108,-0.5317418474,-1.3853323916,-0.0202061527,-1.8290964159,-0.6267629433,-1.8869807905,4.846,2.35,1.052,-1.35,-2.35,0.32
0.7663284483,-1.6902908441,0.1945559088,-1.4633664463,-0.1994351924,-1.9649419576,-0.6578249728,-1.691317617,4.034,2.35,1.458,-1.35,-2.35,0.03
0.3437195629,-1.7247962098,-0.2741425274,-1.9622713239,-0.3676867432,-1.4537706978,-0.9526175708,-1.7791133727,4.846,2.35,1.052,-1.35,-2.35,0.32
0.4440361567,-1.8061256366,-0.2376150971,-1.4550698691,-0.4288057682,-2.0195590176,-0.8086915716,-1.6976837288,4.762,2.35,1.094,-1.35,-2.35,0.29
-1.027236573,-1.8599047422,-1.7083927555,-1.1072045171,-1.4978326395,-1.9617232238,-1.421723662,-1.5278183462,7.786,2.35,-0.418,-1.35,-2.35,1.37
0.6256173358,-1.5157513513,-0.3363185634,-1.5836142761,0.1671049562,-1.858388543,-0.8211190349,-1.7393416104,4.258,2.35,1.346,-1.35,-2.35,0.11
0.5303961108,-1.4754809162,-0.0926389852,-1.2440746375,-0.3084907276,-1.8997330466,-0.8151027132,-1.7134656143,4.398,2.35,1.276,-1.35,-2.35,0.16
0.7699206884,-1.7801091378,-0.2047000804,-1.951144775,-0.0631922765,-1.4348992933,-0.6815257154,-1.7483869757,4.146,2.35,1.402,-1.35,-2.35,0.07
0.6506264338,-1.4557987987,-0.1990753636,-1.804120928,-0.0188566721,-1.2598955313,-0.6913684248,-1.62679479,4.202,2.35,1.374,-1.35,-2.35,0.09
0.1584717387,-1.6370691355,-0.8441227628,-1.6289939436,-0.3420519266,-1.3770504525,-0.3935782607,-1.9446854815,5.154,2.35,0.898,-1.35,-2.35,0.43
-0.5944083001,-1.7185435908,-1.5701894564,-1.500660299,-1.1001588345,-1.9341866921,-1.7006885107,-1.9970683437,6.806,2.35,0.072,-1.35,-2.35,1.02
0.5074323774,-1.474840776,-0.039705917,-1.8975050195,-0.2853748053,-1.4246070956,-0.8168347109,-1.7344617787,4.51,2.35,1.22,-1.35,-2.35,0.2
0.6277014972,-1.5697387909,0.0931804859,-1.9054059966,-0.2063529209,-1.4723759623,-0.7322028569,-1.7567092048,4.23,2.35,1.36,-1.35,-2.35,0.1
0.4520462564,-1.4024024002,-0.1806220444,-1.2173242442,-0.3604117451,-1.892455104,-0.8735252498,-1.7146909952,4.538,2.35,1.206,-1.35,-2.35,0.21
0.264191137,-1.4101243173,-0.3940605741,-1.388377209,-0.6290612957,-1.9901138022,-1.0338552087,-1.7073954826,4.958,2.35,0.996,-1.35,-2.35,0.36
0.1514344536,-1.4429148852,-0.8326875605,-1.6303068832,-0.3520930411,-1.3052553744,-0.3544097002,-1.8728044412,5.154,2.35,0.898,-1.35,-2.35,0.43
0.395581531,-1.381721688,-0.5896244521,-1.4582059603,-0.0156653435,-1.686607804,-0.4576406618,-1.9513950867,4.706,2.35,1.122,-1.35,-2.35,0.27
0.5915975121,-1.5253298778,-0.2666270092,-1.9359840399,-0.0309935904,-1.4062671388,-0.6313092134,-1.5832512879,4.286,2.35,1.332,-1.35,-2.35,0.12
0.6428262218,-1.5147894107,0.0546288221,-1.4918147533,-0.2995324007,-1.9367344037,-0.7585057353,-1.6851062738,4.202,2.35,1.374,-1.35,-2.35,0.09
0.342010199,-1.4402107896,-0.6545926891,-1.4706651629,-0.1124390593,-1.7184447941,-0.5986288056,-1.9713743628,4.818,2.35,1.066,-1.35,-2.35,0.31
0.3868281923,-1.4348204407,-0.0843568422,-1.8179650635,-0.5578427374,-1.5214712466,-0.2255177707,-0.9859707931,4.762,2.35,1.094,-1.35,-2.35,0.29
0.5961520989,-1.6557688776,-0.3316883317,-1.7337850682,0.0874030641,-1.3691228092,-0.8848763207,-1.7502477577,4.314,2.35,1.318,-1.35,-2.35,0.13
0.0085149542,-1.5472158139,-0.9833439892,-1.7276187333,-0.4856413237,-1.4480380288,-0.5291870969,-1.9920336775,5.434,2.35,0.758,-1.35,-2.35,0.53
0.2920440675,-1.521573896,-0.4796936637,-1.9834317722,-0.7054302092,-1.5352737929,-0.2165736674,-1.3581098901,4.902,2.35,1.024,-1.35,-2.35,0.34
0.5253752191,-1.5281173337,-0.4062925098,-1.8393271365,0.0143771241,-1.4415981802,-0.8789778523,-1.7128698477,4.482,2.35,1.234,-1.35,-2.35,0.19
0.6971641081,-1.4725756166,0.1215986267,-1.3829528925,-0.224608984,-1.8996875104,-0.6852185113,-1.6598546268,4.062,2.35,1.444,-1.35,-2.35,0.04
0.5193074829,-1.8110416881,-0.4328176542,-1.9981558977,-0.0175242328,-1.5903087957,-0.6795045721,-1.5619338629,4.678,2.35,1.136,-1.35,-2.35,0.26
0.3367170053,-1.7301654734,-0.680557472,-1.532149399,-0.1284186762,-1.5958662699,-0.4887185855,-2.0348117519,4.902,2.35,1.024,-1.35,-2.35,0.34
0.5952773547,-1.4920565244,-0.0972311652,-1.8757093852,-0.1437707475,-1.3396526101,-0.6966606252,-1.7251467116,4.314,2.35,1.318,-1.35,-2.35,0.13
0.512907658,-1.4906008391,-0.1135933797,-1.8799773296,-0.2083505107,-1.3468832836,-0.7676081086,-1.7362209038,4.454,2.35,1.248,-1.35,-2.35,0.18
0.6829164649,-1.3355717709,-0.0883800693,-1.8248474237,-0.0966603891,-1.2704765403,-0.6187990045,-1.665657779,4.146,2.35,1.402,-1.35,-2.35,0.07
0.6572277181,-1.4799168604,-0.1721570516,-1.8689903794,-0.0838147931,-1.3205797193,-0.6694100458,-1.6799234249,4.146,2.35,1.402,-1.35,-2.35,0.07
-0.2392201096,-1.7670806978,-1.248280268,-1.6086843685,-0.7598464632,-1.90974367,-1.3821120224,-2.0479010057,6.05,2.35,0.45,-1.35,-2.35,0.75
0.1067281599,-1.3372056871,-0.8135267073,-1.6254511226,-0.4283104974,-1.214099533,-0.3019981292,-1.7612248201,5.266,2.35,0.842,-1.35,-2.35,0.47
0.6072121032,-1.6887285536,-0.0616255134,-1.9158762377,-0.0719209913,-1.3853600209,-0.6460579637,-1.7664566216,4.314,2.35,1.318,-1.35,-2.35,0.13
-0.3275130947,-1.6245948591,-1.1070919274,-1.5747918485,-1.08315043,-2.0401418007,-1.6188212616,-1.4666844485,6.106,2.35,0.422,-1.35,-2.35,0.77
0.0796251399,-1.4495099697,-0.9062497565,-1.6706960412,-0.4525957298,-1.3358688546,-0.3722215182,-1.8649082503,5.35,2.35,0.8,-1.35,-2.35,0.5
0.7500072085,-1.643808556,0.2169099129,-1.9209160473,-0.0804829611,-1.4835587377,-0.6204541444,-1.7652429259,4.062,2.35,1.444,-1.35,-2.35,0.04
0.6211901759,-1.5029750851,-0.182154158,-1.8883695031,-0.0989772603,-1.3418734845,-0.6586503699,-1.6657655701,4.23,2.35,1.36,-1.35,-2.35,0.1
0.7074699759,-1.8082185547,-0.2615693179,-1.9885966188,0.0082059615,-1.5083893776,-0.6032747581,-1.6150790529,4.258,2.35,1.346,-1.35,-2.35,0.11
0.4020651403,-1.6564869866,-0.5592320889,-1.4901888622,-0.1083235584,-1.9297547811,-0.860203857,-1.9205234332,4.678,2.35,1.136,-1.35,-2.35,0.26
0.6591544541,-1.573078129,-0.2793550903,-1.8542464842,0.0271821551,-1.3651923451,-0.760998743,-1.6991515841,4.202,2.35,1.374,-1.35,-2.35,0.09
0.3985632168,-1.4172838174,-0.5484510053,-1.4336098661,-0.0879934574,-1.8730981605,-0.6100188436,-1.9434594614,4.706,2.35,1.122,-1.35,-2.35,0.27
0.6344239303,-1.6290935835,0.1288478492,-1.6832807648,-0.2638869177,-1.9566889919,-0.7175973999,-1.6933369999,4.202,2.35,1.374,-1.35,-2.35,0.09
-0.5323876014,-1.665052388,-1.2272965052,-1.5909080363,-1.3939329538,-2.0235599421,-1.7121094034,-1.3983436517,6.582,2.35,0.184,-1.35,-2.35,0.94
0.112275876,-1.5438514834,-0.9003499324,-1.6508424964,-0.4054560211,-1.3033527087,-0.3920426204,-1.8698549728,5.21,2.35,0.87,-1.35,-2.35,0.45
0.7734119543,-1.8515869085,-0.2133752308,-1.9533484011,0.1351270493,-1.5023201801,-0.6029886157,-1.5985015368,4.23,2.35,1.36,-1.35,-2.35,0.1
-0.9082730109,-1.7518983618,-1.7330725927,-1.3052147,-1.3473973409,-1.7386906955,-1.8397213383,-1.9076250242,7.534,2.35,-0.292,-1.35,-2.35,1.28
0.5071852562,-1.8711540561,-0.4057659726,-2.017046962,-0.149230105,-1.5469843971,-0.7132938463,-1.6437051523,4.79,2.35,1.08,-1.35,-2.35,0.3
0.3730709901,-1.723300358,-0.5237158546,-1.5165892491,-0.117907769,-1.9474789452,-0.9675756887,-1.8465090378,4.818,2.35,1.066,-1.35,-2.35,0.31
0.6400767223,-1.4076508548,-0.2629313223,-1.9025319023,-0.0923830764,-1.3459093631,-0.6889889635,-1.6092910493,4.174,2.35,1.388,-1.35,-2.35,0.08
0.6776317975,-1.2737084296,-0.0986707468,-1.7987671256,-0.0755569369,-1.2384989487,-0.6210446357,-1.6425869737,4.174,2.35,1.388,-1.35,-2.35,0.08
0.3191885336,-1.2437563545,-0.6538937827,-1.4762125827,-0.1093346642,-1.5846784685,-0.5466675837,-1.9477352633,4.846,2.35,1.052,-1.35,-2.35,0.32
0.6189962998,-1.6818219617,-0.0244303083,-1.9211416978,-0.1193270456,-1.3974464761,-0.6702051916,-1.7775295435,4.314,2.35,1.318,-1.35,-2.35,0.13
0.5866705886,-1.3411369468,-0.2219231536,-1.8786529968,-0.0593514839,-1.3169382982,-0.6302321875,-1.5724947079,4.286,2.35,1.332,-1.35,-2.35,0.12
0.7252993505,-1.777052792,0.2030656474,-1.9577975657,-0.1422404762,-1.6013288371,-0.6469468722,-1.8178009428,4.146,2.35,1.402,-1.35,-2.35,0.07
0.393105587,-1.4552532437,-0.3001541107,-1.8989738517,-0.3368405148,-1.3716116244,-0.898316734,-1.7298886329,4.65,2.35,1.15,-1.35,-2.35,0.25
0.6892738993,-1.5149206,-0.1817139424,-1.8398447961,-0.1005839966,-1.2819718993,-0.7009494015,-1.665121773,4.146,2.35,1.402,-1.35,-2.35,0.07
0.4920887335,-1.5374873379,-0.0925165422,-1.9014485199,-0.2339105378,-1.3860067846,-0.786155622,-1.7468192747,4.454,2.35,1.248,-1.35,-2.35,0.18
0.6819380514,-1.4144239068,-0.0737550258,-1.8515390512,-0.1314774474,-1.3118816967,-0.6817799202,-1.7173640557,4.146,2.35,1.402,-1.35,-2.35,0.07
0.5982426547,-1.505283983,-0.3942207065,-1.51800827,0.126175422,-1.8770206431,-0.8531530088,-1.7424514039,4.286,2.35,1.332,-1.35,-2.35,0.12
-0.5156943547,-1.619174842,-1.0223252011,-1.8883315653,-1.2948815419,-1.5897015067,-1.6896392942,-1.3021714025,6.526,2.35,0.212,-1.35,-2.35,0.92
0.3110401601,-1.2860344073,-0.6372366635,-1.5512119648,-0.2534306705,-1.1203012482,-0.1036754818,-1.6848498539,4.902,2.35,1.024,-1.35,-2.35,0.34
0.6550829731,-1.6555295054,0.1166125444,-1.4496672346,-0.2750958904,-1.968839115,-0.7063064645,-1.6829414569,4.174,2.35,1.388,-1.35,-2.35,0.08
0.577584023,-1.5179674034,-0.3139079691,-1.9397344901,-0.1054190328,-1.402961474,-0.6868816232,-1.6042751745,4.37,2.35,1.29,-1.35,-2.35,0.15
0.6909005643,-1.5410465465,-0.0681528643,-1.8844529485,-0.0964626265,-1.3461323787,-0.6491924177,-1.729448646,4.118,2.35,1.416,-1.35,-2.35,0.06
0.6016887014,-1.5819043897,-0.1052640981,-1.8954908192,-0.1807582276,-1.3663747984,-0.7395242012,-1.7709542598,4.258,2.35,1.346,-1.35,-2.35,0.11
0.6939412224,-1.4897576561,0.1172721924,-1.4240812236,-0.2333004127,-1.9131313381,-0.6997246784,-1.6629262303,4.118,2.35,1.416,-1.35,-2.35,0.06
0.5930792429,-1.4695029336,-0.3231886353,-1.7486035587,0.0217800839,-1.2867691302,-0.8368474858,-1.7085900276,4.258,2.35,1.346,-1.35,-2.35,0.11
0.7527393733,-1.8258781349,-0.2186443141,-1.984097322,0.0239076983,-1.487233085,-0.6001423302,-1.6505747063,4.202,2.35,1.374,-1.35,-2.35,0.09
0.6215398316,-1.3550132149,-0.1932281922,-1.8260134308,-0.0626671029,-1.2701857015,-0.6926656154,-1.6534665664,4.258,2.35,1.346,-1.35,-2.35,0.11
0.7043838078,-1.6485427471,-0.2281145072,-1.9351010641,-0.0615332595,-1.4056715125,-0.6633929763,-1.6792881561,4.118,2.35,1.416,-1.35,-2.35,0.06
0.557877685,-1.470337849,-0.1881921013,-1.8838608221,-0.2085510967,-1.3482680795,-0.7652915166,-1.7255007989,4.426,2.35,1.262,-1.35,-2.35,0.17
0.6521144773,-1.7624500995,-0.2252072413,-1.8933934653,0.0707970454,-1.4129406769,-0.7033673,-1.684439248,4.258,2.35,1.346,-1.35,-2.35,0.11
0.5578600543,-1.6189798401,-0.2984073207,-1.948847303,-0.0812390283,-1.4236266601,-0.6788147182,-1.625659825,4.37,2.35,1.29,-1.35,-2.35,0.15
0.5834366512,-1.414799591,-0.2816908252,-1.9067957785,-0.0747359116,-1.3569087439,-0.6813241724,-1.5959782166,4.314,2.35,1.318,-1.35,-2.35,0.13
0.4186661976,-1.5139619131,-0.2219878038,-1.9162692608,-0.3327711734,-1.3980624528,-0.8869598855,-1.7419379304,4.678,2.35,1.136,-1.35,-2.35,0.26
0.6760076722,-1.4961155301,-0.1397935595,-1.8709155913,-0.0891586196,-1.3269037869,-0.6745454218,-1.7120124618,4.09,2.35,1.43,-1.35,-2.35,0.05
0.239326498,-1.7040537064,-0.8005911315,-1.6805121022,-0.2688845216,-1.3528601398,-0.3067924321,-1.9322401994,5.07,2.35,0.94,-1.35,-2.35,0.4
